,file,condition,train
105259,d208aefceea2-kO_163.jpg,good,True
105260,bb70ff42cb5d-oagNbe.jpg,good,True
105261,bd7d5cb53889-JDruRm.jpg,average,True
105262,bc2aaf4078a8-xZ7Btp2.jpg,average,True
105267,1b7d25c040b2-0eESOr.jpg,average,True
105269,3f6ba5bc1898-3iBBc30.jpg,average,True
105270,53d63145f831-lX_CNt.jpg,bad,True
105271,86b0d81ffc45-D5gjnL.jpg,bad,True
105272,fb2d71f3fa17-B05jnO.jpg,bad,True
105274,ea5eb90e2ecb-jCqBeWG.jpg,bad,False
105275,768e1cb73191-C_wBIfS.jpg,bad,False
105276,a84e2be10729-ULvBeWI.jpg,bad,True
105279,b83aa2d044e0-dXItrY.jpg,bad,True
105281,e32238817538-XOfdwG.jpg,bad,True
105288,01963d7837f4-KECBtBz.jpg,bad,True
105290,dbf5153e0a7c-206em1.jpg,bad,True
105297,b0dd0bb9eebb-pbdXCz.jpg,good,True
105298,6ad6cfa0005b-NWJXC0.jpg,good,True
105299,bd95092d0f9a-ryRBM_K.jpg,good,True
105304,40588fd05854-UIuBZ1E.jpg,average,True
105309,5b18952fab72-VokB9ST.jpg,average,True
105310,21973620102d-7R0BxHn.jpg,bad,True
105311,fa23a419fbe1-kvHr5L.jpg,average,True
105318,07efc88a7471-Obvrmc.jpg,average,False
105321,3773cda9c3cd-LOU9Hb.jpg,good,True
105323,dfc5a881cf3e-4oJBieZ.jpg,average,True
105328,daa831d74268-0lz03H.jpg,average,True
105329,e5e9b7c4a15e-6mPfUS.jpg,bad,True
105332,8fc8e287c242-rE655P.jpg,average,True
105334,b9d7fa286c7c-jt67KO.jpg,average,True
105335,5e06a6b5c56f-jK11Ra.jpg,average,True
105339,4d6c25dcdee2-0knBMYu.jpg,bad,True
105341,3c4e4f117ac6-HLXn8F.jpg,average,False
105342,cdc227cb5ce6-eV1n8H.jpg,bad,True
105343,0d18896fee31-twMBzSA.jpg,average,False
105345,d128192143b9-4yEofI.jpg,average,False
105347,341318f3414a-fWUBaEC.jpg,good,False
105348,4e6ff78a0530-yGOt7K.jpg,average,True
105350,ec7c902eaa97-uVmzp8.jpg,bad,True
105352,c7373d05a9c7-OOrBFv0.jpg,bad,True
105356,910b00e4d9fa-Z00fao.jpg,good,True
105357,bd92f670a4c9-WtdB_fJ.jpg,average,True
105361,8351543b70ae-octBxan.jpg,average,False
105364,6952477ac036-1jRWOe.jpg,bad,False
105365,e4782a971e84-g00PB_.jpg,average,True
105373,80d2414f52a0-JG5BnV.jpg,bad,True
105381,29492175fd3f-V9wBtY9.jpg,average,True
105383,1399f0cf43a5-YAZBdrT.jpg,good,False
105384,4fa69568d790-m3eBtZC.jpg,average,True
105387,4f29b23de593-fdtc0a.jpg,average,False
105390,d6d11dcc3dd8-99xBan5.jpg,average,False
105395,d2f588abb6dc-0B4d1u.jpg,average,True
105398,bdccf85d6325-Z6Q7M_.jpg,average,True
105400,9cfeba2e3fc3-8u16P0.jpg,average,False
105402,9aebbe2531d0-3Tv6P3.jpg,good,True
105407,0767a8f6ff10-3McDAu.jpg,bad,True
105410,a1170f33046c-udRBNuV.jpg,average,False
105411,95cfc01bba26-OH8i9_.jpg,average,False
105414,ac629fff7879-Ck7Dlz.jpg,average,True
105416,0f00de460402-vXzIfH.jpg,average,False
105419,653ed5b38161-O0uB0AY.jpg,average,True
105425,844bea64ff53-ro2B4Dd.jpg,good,False
105426,76b939fe0488-ECiTwn.jpg,good,False
105429,3dd909810ac6-7YrcGb.jpg,good,True
105431,7f2946fc132a-OikCZf.jpg,good,True
105432,ba0267e5b9f4-DugCC3b.jpg,good,True
105434,8a631e26947a-HPZBJRr.jpg,average,True
105441,e43b05d2d694-J6QBYCD.jpg,average,True
105442,93b41e9e7651-xeSBPa.jpg,average,False
105443,0fc4773689ee-M4ey4i.jpg,good,True
105445,319dd29cb4a4-FBwXgi.jpg,average,True
105450,206dce17b9dc-ES25gf.jpg,average,True
105454,89b4038ec084-lmdcrv.jpg,average,False
105458,3dc0d5812bbb-XxHzg_.jpg,good,False
105463,b076193d6631-1tgT1m.jpg,average,True
105464,7c07bc43d006-RihxT7.jpg,average,True
105473,a411aa0e298d-J3eEht.jpg,average,True
105475,f012e47ea2fb-gOLBxEy.jpg,average,True
105477,f9d9927e5217-gMzU75.jpg,average,False
105478,af772539e7d0-kyqUwi.jpg,average,True
105480,92b13d77ad2e-tEoBt89.jpg,average,True
105481,6c3cab3f7c40-FmlgYi.jpg,average,True
105482,c32a565bed6c-Yk8l4J.jpg,average,True
105487,5fff775eebb7-Ro4BjD3.jpg,good,True
105489,5a163f865dd6-3V8BU1i.jpg,average,True
105493,a52f36e330d3-P2n22c.jpg,good,True
105497,c76b789fe169-YWBT6t.jpg,good,True
105498,fad74c4b2bc1-EyzMlj.jpg,average,True
105499,15898a2a17e2-6lBBg1u.jpg,good,True
105500,01f203ec31da-_KRBo0a.jpg,average,True
105502,1acf9f53c96e-UHFy8p.jpg,good,True
105505,ac9b039369d4-akwTgD.jpg,average,True
105508,ba13d41ecbe9-TZ8BYM7.jpg,average,True
105510,6a7f2afb651b-JNbBhu9.jpg,good,True
105512,0c6bfe14b2c6-oDWBHhb.jpg,good,True
105513,bdc7ce238ade-B6jLdm.jpg,good,True
105514,77feb5d2fbcf-Mh_Bl3K.jpg,good,True
105515,a4289aeff785-KxPwJN.jpg,good,True
105516,3b7e62debe66-nbUMV.jpg,good,False
105525,1cf3f65347fa-4ZRtwP.jpg,bad,False
105526,3a332b480d3e-0pkY0a.jpg,good,True
105529,6413383434af-MdvY0d.jpg,good,True
105531,081526aacf6b-6BFBXGi.jpg,good,False
105532,e17c81ce96bc-P5UutE.jpg,bad,True
105538,575408095df1-QPfBd_P.jpg,average,False
105547,a2b003ed2b33-uITZE6.jpg,good,True
105549,494ddd84cef4-nZL3EP.jpg,good,True
105550,ea16ac597189-_1cC.jpg,good,True
105556,75a7de794fed-Nf1BFJz.jpg,average,True
105559,26ca510be273-rJ_BYnZ.jpg,good,True
105560,d6bc71d0b29f-j8YBXlJ.jpg,good,False
105562,d83a7278930f-p3Ln_K.jpg,average,False
105565,3c7160093a20-iPA2EE.jpg,average,True
105569,f2e0bb8724d3-FyhCFbO.jpg,bad,True
105570,037a8d050f96-n8mBf_F.jpg,bad,True
105582,54afcf347949-ulNBJTW.jpg,average,True
105586,9f0fd0a45d0a-RwhB3Br.jpg,average,False
105589,f34de73edbf1-qCjTKZ.jpg,bad,True
105592,e945fe515fa2-Uu4BZRt.jpg,bad,True
105594,6c10a714effe-uz2BZRr.jpg,bad,True
105598,bca713093e03-aaCaOo.jpg,average,True
105601,dcea17e82f92-_dIVwa.jpg,good,True
105605,5daae19c85f6-IaMBSKV.jpg,good,True
105606,a50484c8c7e7-y7UBFbk.jpg,average,True
105608,e99125fd6323-U80K7g.jpg,average,False
105610,d8495f24eaef-FdbBcYL.jpg,average,True
105611,459f2c6fd36c-5eDBUMr.jpg,bad,True
105613,4ccc7414a659-iVUBRPc.jpg,average,True
105615,3173d2159c1b-8YFBzj5.jpg,good,True
105619,03aa8921c864-CFqCBQR.jpg,good,True
105623,7af3e78042a7-I0LWOO.jpg,average,True
105625,667d6c1db5eb-H1Ux33.jpg,average,True
105629,8ae0743d87b5-NLkBMtE.jpg,average,False
105631,e3b21a471568-Bo3B3Dm.jpg,average,True
105632,3a956f2f5f8f-2RCB3Dn.jpg,average,True
105640,47a7869811f9-dnyBbWt.jpg,average,False
105642,3b3c614b5052-2zQBYar.jpg,average,True
105643,d5274ff5af78-ZaZe3v.jpg,average,False
105644,385186a62e88-NuIBRJF.jpg,bad,True
105647,69d6399cf695-WCoSDU.jpg,average,True
105651,e39be3f7ed17-4qYBiUK.jpg,good,True
105659,0790ecc07450-2C8B3ch.jpg,good,True
105660,6fc04c0abd61-kLxNkg.jpg,good,False
105662,0bc6db039f20-5l5qAS.jpg,good,True
105667,878cc09c20ee-zka_FA.jpg,good,False
105668,b1224e4bc1da-18ftF7.jpg,good,False
105672,1f0d47d7f520-yhlNTY.jpg,good,True
105680,1a8c5e4e3a1f-PPpBGSg.jpg,average,True
105682,79ac508d2826-YUABh5T.jpg,average,True
105685,77905dfeb260-jiy0u5.jpg,good,True
105691,8254d287d292-fHc_kF.jpg,average,True
105694,887016ebd682-d_mB_UD.jpg,good,True
105697,beb5ca5cf20e-_EuBKhE.jpg,bad,True
105698,dcf37e4b3e04-BiPBde_.jpg,bad,True
105701,ae3e3456def1-1YfB24N.jpg,average,True
105708,b56bced0ff65-PwnSyw.jpg,average,True
105709,50e596d8797c-QvkSzT.jpg,average,True
105710,eb00b7ec5dca-f7ABrU.jpg,average,False
105714,7fb189efbfb7-pobBv0a.jpg,bad,True
105716,9ebb10b0aca3-tweBcdf.jpg,good,True
105722,353c87b6766f-9jgCNc.jpg,good,True
105723,ccbc9066d34b-WX0BiE6.jpg,good,True
105724,2c4c16f249ee-tyRLLI.jpg,good,True
105728,39d18f0aeaf5-bBAxJr.jpg,average,True
105732,eac32afe9ab8-DNfBASN.jpg,good,True
105737,f4dc3a5d80dc-gj3Xya.jpg,bad,True
105740,dae63a10b79c-AUqBY44.jpg,good,True
105742,1094341388af-GBlJSZ.jpg,average,True
105745,3f170d1df594-cjoWY7.jpg,average,True
105748,f14d3f450945-YMQBGOS.jpg,average,True
105769,a75ddd9bc664-MKPCeo.jpg,good,True
105770,65a4d46c6ae9-EMKBp8T.jpg,average,False
105780,0db958ba1e35-31dBhKY.jpg,average,True
105781,0869dada6ce4-v0MBqLV.jpg,good,True
105785,7c0e6817627b-_2oTUQ.jpg,bad,False
105790,84b8afdec954-FaoKFz.jpg,good,True
105793,e59a24e5de47-GjyBg5P.jpg,average,True
105794,1b39181caab3-vpmBg5O.jpg,average,True
105795,1e7b82d62ea4-Fqg5SO.jpg,average,True
105796,c90c5638a41c-u6VBtSD.jpg,average,False
105799,a6be80d3f677-5jnNzb.jpg,good,True
105800,d35e330599a8-6RcBhnr.jpg,good,True
105813,9760de02e46f-2t4BegE.jpg,bad,True
105820,53efb80cc128-LfYOuT.jpg,average,True
105822,0e55f7fbc4a9-SZ87lm.jpg,bad,True
105827,bc55b3c54381-OoNln1.jpg,average,True
105828,328783c76d68-fTjUil.jpg,bad,True
105830,d1bf9203dd4e-juYoBk.jpg,bad,True
105832,df7932fbaf0e-M2_BpAH.jpg,good,True
105835,fbf0d03add20-mUtBpAO.jpg,good,False
105838,46ba25365038-jLkd9D.jpg,average,True
105841,dd50c7238c6e-yvMoyK.jpg,average,True
105842,3458df5c032a-NNxoyL.jpg,average,False
105855,917195a59cec-CVFFmk.jpg,bad,True
105861,761cc050e500-gAf5ht.jpg,average,True
105862,1049b9b2a9bd-1_SWJR.jpg,good,True
105865,c23fee530156-87_BUWI.jpg,average,True
105868,ce160fee179e-ggdBrEW.jpg,average,True
105869,f1e6c8678e97-0WLBMu.jpg,bad,False
105870,83b0958e5955-V0zB3tx.jpg,bad,True
105873,53bb60370e32-KOUBci0.jpg,average,True
105874,1cddd9bdaa5c-YYJnoe.jpg,good,False
105879,92628407fe6d-YlYBCLq.jpg,average,False
105880,9ebb4dbee822-x0BBiJo.jpg,bad,True
105881,b340da08e28f-qcOBz1V.jpg,average,True
105882,4a4b902f506d-M5iBTx5.jpg,average,True
105885,0d4c4feb75ff-BJbBapT.jpg,good,True
105888,2dcf627c25eb-KVyoVa.jpg,average,True
105890,0fac60f17e28-7BDBDa4.jpg,average,True
105895,e0a2d356bc7b-amhCAnm.jpg,good,True
105897,555a1610231c-TfTCAnp.jpg,average,True
105898,8f378f2df047-7n6Birr.jpg,bad,True
105899,cdf4e9eb31c1-xWVW7A.jpg,average,True
105900,2176b23b507b-0nlVJ.jpg,average,False
105901,4ef4e8aa2736-uEMVK.jpg,average,True
105903,49d0c6723f62-1OFCEAL.jpg,average,True
105904,e1ff9b9a2e19-IHflUH.jpg,bad,True
105908,5393f61f6d62-6qLB9K.jpg,good,True
105910,c480b45e9eb1-DPJb7b.jpg,good,True
105914,a17f2304382e-GebBlBD.jpg,good,True
105916,55f1904d783a-9bWBvcc.jpg,good,True
105917,159d103573c1-C85Bvch.jpg,good,True
105921,493a855279dd-OczBvcY.jpg,good,False
105932,3e2ed52877bb-BX9BJ_0.jpg,bad,True
105933,f73be1be1488-GAhBAvr.jpg,bad,True
105935,57a38145f005-xa1ZoW.jpg,average,True
105937,39f3327391af-WR9BM_v.jpg,good,True
105943,8d6746a6d759-5SLiZY.jpg,average,True
105946,ece485c3383d-EUol2W.jpg,average,True
105950,d5aed0162b87-JTmB0uw.jpg,average,True
105951,32a70ea38482-aAYIhb.jpg,average,False
105952,8fef8acfb847-PoHBSIU.jpg,good,True
105953,d3014b1473d4-B0bBSIV.jpg,good,True
105955,b890a5ca11f0-8B0CDxC.jpg,good,False
105956,25de4fb7b72d-KDICDxD.jpg,good,False
105964,106411815d9b-WFCkjF.jpg,average,True
105966,4b3199c2dd7c-Co8kjK.jpg,average,True
105968,4370c3caf1ae-Gp6StR.jpg,good,True
105970,78c8c82b8321-jDwStT.jpg,average,True
105981,0216a5f25454-BpFVG5.jpg,average,True
105987,1b3693cc0a3c-BtPrpu.jpg,bad,False
105988,a9b344c8c9ca-ZXa4xr.jpg,average,False
105993,8646411f38d9-fAkBL0t.jpg,good,False
105995,2af07c90c79c-ZuxQAG.jpg,bad,True
106000,9ce6bec98c37-g_7BtFx.jpg,average,True
106001,e2459abb426e-xXO_68.jpg,good,True
106006,e84a41746dda-vVoCETO.jpg,average,True
106009,3c53b09a8dc9-MrOxUT.jpg,average,True
106010,243997549b53-qlCxUV.jpg,average,True
106011,43abdc250efc-SDFM_S.jpg,average,False
106013,496c5b73beaa-xiZM_T.jpg,average,True
106014,feff6ba23d0b-EPVBAHJ.jpg,average,True
106020,fcdd1ec6ef5f-7tvXJE.jpg,average,True
106027,7cc6c3dd426f-0kiBMxO.jpg,good,False
106028,ad3ed71b0e47-Oo8gRw.jpg,good,True
106031,17e4ccd0b922-HVqB0CU.jpg,average,True
106034,ee7d6898a6bd-TMxtwt.jpg,good,True
106035,3e4feb217db1-8Kztwu.jpg,good,True
106036,7fd66b6a2c08-k3IUYJ.jpg,good,True
106037,adcbc7a18db1-RyLqUY.jpg,average,True
106039,01b88639a83f-J0AkMS.jpg,good,True
106041,00a8bba8521d-9C4fZz.jpg,good,True
106044,8248dc7ac286-Cx9B6qe.jpg,average,True
106045,010e234d3d3e-TbFB6qh.jpg,good,True
106052,520208462370-Bhj_7m.jpg,average,True
106053,fb2d07f4b002-Cp7_7n.jpg,average,True
106056,25b171b5abf4-TSGBtkS.jpg,good,True
106057,b4e806878440-9RzIml.jpg,good,True
106060,9e22f4f6d9f5-22kMCr.jpg,average,True
106062,aabba8365896-Zarewd.jpg,bad,True
106063,047757a0d608-GyLBeba.jpg,bad,True
106065,1bc117f320ad-GzXBvVN.jpg,bad,True
106066,7d5c19e4c1d7-HHzBE3Q.jpg,bad,True
106067,2812ab27072a-ADOB30F.jpg,good,False
106074,4c9f35b49c02-w21BP3L.jpg,average,True
106076,253fda1d482b-RWS6Ze.jpg,bad,True
106078,4427acfd1849-OAZMf9.jpg,bad,True
106079,87803050d9d3-pyd42F.jpg,bad,True
106083,2411c9876bc1-4Ia3wG.jpg,bad,True
106086,4b8f5019ac69-xpNBLW1.jpg,bad,True
106088,92318cfd85bd-CY_BXPF.jpg,good,False
106089,9b76caa58968-lGcx6n.jpg,average,True
106092,4730182d2bd7-_q9Bflt.jpg,average,True
106093,6f46b887be61-L6UBfxe.jpg,average,True
106095,98ab4db3490b-TbfByB.jpg,average,True
106099,77b4c067f906-CYxxz2.jpg,good,True
106109,7dd3c394a6af-JTP8gj.jpg,good,True
106111,bfc540ecabbf-crSlUr.jpg,good,True
106114,630806d720de-1TeQvX.jpg,average,True
106116,65699ae01389-WwxfFG.jpg,average,True
106120,465d69789bf5-pEXfFK.jpg,good,True
106123,0f7196ebb442-dUFjdY.jpg,average,True
106125,189ae5395adf-4qPBt4h.jpg,good,True
106131,5783707fa8fb-GBXjOv.jpg,average,True
106132,4d7e4d3e2c50-truBKkJ.jpg,good,False
106133,8168be582b42-FoIfyM.jpg,average,True
106141,534edf8f271b-PvgBhXX.jpg,average,True
106145,14746b006e00-prgBGXm.jpg,bad,True
106146,229e687cb91c-7eRBYGH.jpg,average,True
106148,dc732efbb313-QglBJT0.jpg,bad,True
106150,5f89f7e16c25-ffZ_lC.jpg,average,True
106155,06405058f139-cmQCBT4.jpg,good,False
106157,5feb17d7b25e-WZuI2b.jpg,average,True
106160,96ff58ad5ff5-zBTBC8U.jpg,average,False
106162,ad39cc8fbf45-OVVi0P.jpg,average,True
106167,8fd48e11a922-rR6BQo9.jpg,good,True
106168,f829195adc13-8b1fAi.jpg,good,True
106175,0ba15499375e-HwpCDRJ.jpg,average,True
106176,03cad639f28b-YuuBcgz.jpg,average,True
106179,0b1870809c56-FVLBAgh.jpg,bad,True
106180,7e2a4c13f736-41LCB2f.jpg,bad,True
106183,95e5857aa65b-9b3pj_.jpg,average,True
106188,d6b9c2f6b941-13UBhLp.jpg,bad,False
106192,87851d211eed-bQq8M4.jpg,average,True
106198,bc1957d02694-jrNx_P.jpg,average,True
106202,1aee87ea9d80-qxWBUTO.jpg,bad,True
106207,5d9b5bd25657-j6yw7i.jpg,average,True
106220,dc14cc5ccb69-aYVmNQ.jpg,good,True
106221,84d3d9580a67-A3JBhTx.jpg,good,True
106227,777311551481-MUD33R.jpg,average,True
106228,315955a86fd4-tDWBX4l.jpg,bad,False
106230,106318061971-BiKBiGk.jpg,good,True
106233,a4bc0820c4be-8zwIzh.jpg,good,True
106235,dde3dcd763dd-yhfBtMN.jpg,good,False
106238,14d901fcac6c-_EJnhV.jpg,bad,False
106240,86f53ee38850-RmkEvl.jpg,good,True
106243,08db16306085-Taunlw.jpg,average,False
106246,eb7563a98e5d-lteBnfb.jpg,average,True
106249,2350b24a54c2-yywBeAQ.jpg,average,True
106252,37a7bf2a47ae-Z6CrJ9.jpg,good,True
106254,c685b3e1fc2e-GA6tGx.jpg,average,True
106261,7e1016bd9d93-czNBPJ1.jpg,average,True
106262,276987bfd30b-dX7BTVf.jpg,bad,True
106263,85661169f8cc-v4wCjC.jpg,bad,False
106264,156ffdd8708e-1BSLwK.jpg,bad,False
106266,5a66961bbdea-Kfn7MP.jpg,average,True
106275,8324cac89ff6-bAC90t.jpg,bad,True
106278,458719242661-N_ZBcwb.jpg,bad,True
106279,a3cd164311a2-BSxBg9w.jpg,average,True
106281,df3998cddf71-qj3F2f.jpg,average,True
106283,4e29dc67d8c8-W06ZJH.jpg,good,False
106286,dfbe430c0b4c-oE7ByHo.jpg,bad,True
106290,3a67b4b91ad8-XqLBxSL.jpg,average,True
106291,b5f32f7f958d-Bd2BeYI.jpg,good,False
106292,798b605b7d3c-noCBiR6.jpg,good,True
106294,f961bcfbcd34-S9NBnMA.jpg,average,True
106298,313f166edf49-rm6Bejk.jpg,average,True
106299,6c531f58a57e-UEJBRS2.jpg,average,False
106305,48112c0bfec3-EMAhdY.jpg,good,False
106308,9b49d4d08db9-I4lBTFO.jpg,average,True
106311,901c18ce12eb-RfowE5.jpg,good,True
106312,0289445a5e6e-jDOBSRW.jpg,bad,False
106314,81b5124a777a-oDOTCB.jpg,bad,True
106316,f6d5b8b0f52d-UA8BjFI.jpg,bad,True
106317,8f13dfcec7f2-6bXzLB.jpg,bad,True
106319,02348d975858-5x1B8ae.jpg,bad,True
106321,d316e7f50e0e-9bQEma.jpg,average,True
106322,34b94c700e90-915BpDS.jpg,bad,True
106327,f778568e0fbe-Xyg45R.jpg,average,True
106329,e475e01077b5-h3ABu5d.jpg,bad,True
106331,249a2658b622-YvqBYYp.jpg,average,True
106337,94c6bae61a1e-GkqaoA.jpg,bad,True
106340,19e3510bcb14-EZ3Czu.jpg,good,True
106342,0dd2b8871e24-TpUJtj.jpg,average,True
106343,60850ba6709a-IV_2wY.jpg,average,True
106344,a96eba1586d0-q232rn.jpg,average,True
106348,55fe67975ed1-_Wlwpp.jpg,bad,True
106351,80533acf724f-35uBX10.jpg,bad,True
106354,7b1caa064fa6-u_tUm0.jpg,average,True
106357,40b33e8e40db-mJ6NUb.jpg,average,False
106360,7b4467e3540b-AkIBJRA.jpg,bad,True
106362,02b408bca7c8-25P7vC.jpg,average,True
106363,c310f3e49217-qyCCDt5.jpg,good,True
106367,b2cc5aac2d00-ohbCCZf.jpg,good,True
106368,7973a2c22501-qmxBOJt.jpg,bad,True
106369,09c98f93aab5-QhRBTiS.jpg,average,False
106372,cab7ced01a8d-lHlBhGr.jpg,average,True
106377,6ba2d9b41e2d-c8jhrB.jpg,good,True
106382,b1f769172a8c-EV6BbXH.jpg,average,True
106386,f79c002139d4-3hx9j1.jpg,good,True
106389,0195a6ffe628-VHKvac.jpg,good,True
106391,e914dc558d14-TlTDrr.jpg,average,True
106392,2714f2250085-U0GDrq.jpg,average,False
106393,d740b75b9c5b-HgiJXf.jpg,average,True
106394,d2d7219fda82-aGuKxN.jpg,good,True
106399,be5cbce01835-gM3BU9W.jpg,good,False
106403,b34f76e042ee-8PSpGf.jpg,bad,True
106405,940122cae3fc-21uBt8j.jpg,bad,True
106411,da387662ad9f-N12KXT.jpg,good,True
106413,0dc03a2bc490-KLQKXU.jpg,good,True
106417,9288a27f1eb4-E4vBlGj.jpg,average,True
106418,5511b34211a9-CWha42.jpg,average,False
106419,827de0a607e0-rNCCBNg.jpg,good,True
106426,3bcd311c0a26-PRLBX4O.jpg,average,True
106429,3f80da2fe366-wawBX4Q.jpg,average,True
106435,bb1acd9cfa3b-IOC4tX.jpg,average,False
106437,dd46b7cebe59-w5NBfbA.jpg,average,True
106440,2a313dbb78ba-KUX4tY.jpg,average,True
106443,f073c0910061-mwjBCV1.jpg,average,True
106445,11b130d1b85c-zHlBbQN.jpg,average,True
106448,fdadc702575e-y_we0U.jpg,bad,False
106454,06dce86ea5a3-XgBuvy.jpg,bad,True
106456,e4f9baa9d675-jzXBHM7.jpg,bad,True
106457,5a46f313a055-cnBY64.jpg,bad,True
106458,57ef1a16529f-7zrBV9O.jpg,bad,True
106459,282585c26d21-Md8B7yi.jpg,bad,True
106462,2538e977aa7a-UcyBjvE.jpg,good,True
106463,1ad6c1ecd421-YRGBik3.jpg,good,True
106465,d2a6adfbf48b-79gBjvG.jpg,good,True
106466,c926bae6dcce-ihtpy8.jpg,good,True
106468,3414f1012691-ILbBy4V.jpg,good,True
106470,93eaeba02711-ziz3kQ.jpg,bad,True
106471,5ad7b4e14f38-nFg3kR.jpg,bad,False
106474,d40db8f7bcd2-qaLBMUW.jpg,average,True
106475,ab3f2bd36c33-2dCBMUY.jpg,average,False
106477,26c77121f17b-fz6BKzU.jpg,average,True
106480,3e68a0369fd0-rtHBA_5.jpg,bad,True
106482,096e77b65511-tWNBSnN.jpg,bad,True
106483,1ac422242be8-7NVBBjT.jpg,average,True
106484,f70c7b4517c7-JeIqhL.jpg,bad,True
106488,33501be29856-eJ3BCx3.jpg,good,True
106490,093e9ffa984a-nlQG_6.jpg,average,True
106492,cb89b849fa34-GnjG_8.jpg,average,True
106494,4dd1293b1450-xWSGtA.jpg,average,False
106501,09230109b47f-BGRG_2.jpg,average,True
106507,cd098c52241a-uqYXO3.jpg,average,True
106511,61f5f4183370-B1aBZtx.jpg,good,False
106514,242bc9de0ecf-DX1BnZa.jpg,bad,True
106517,f7f2ed0ddd3a-bxXeSz.jpg,bad,True
106521,ea945d93887d-qZmB5c9.jpg,bad,False
106522,f0e159cc373f-QeiB_FI.jpg,bad,True
106523,e9c9d7ba3a5a-2tLB_Tz.jpg,bad,True
106525,bb9349d6c132-K7cB0la.jpg,average,True
106526,1e9fc1b2cd35-D3pB8P2.jpg,bad,False
106527,0c34b04f86ef-ZDlBDg_.jpg,bad,True
106529,f77b806a3873-YqYwUE.jpg,bad,True
106534,859eadd6a175-V3Wqr.jpg,average,True
106535,3dd5869d746b-v3PBND5.jpg,average,True
106536,c36ae81691ff-MZVBND6.jpg,bad,False
106537,ae28542ca441-LRqBxn6.jpg,bad,True
106538,4ee276e0c751-4M6BvzP.jpg,average,True
106542,20139c346f41-qJ_Shv.jpg,average,False
106548,40d714aeb00f-dcguxS.jpg,average,True
106550,862b41ac9765-xidBWlO.jpg,average,True
106551,0e95fdbf4fac-5dXg_d.jpg,average,True
106552,89d59f6e166a-dl5RQZ.jpg,average,True
106554,f70f3396bb7c-kolpOX.jpg,average,True
106561,adb4eda9bc25-rPPVoC.jpg,average,False
106564,29b9a4207609-myakIu.jpg,bad,True
106565,794505f52657-w4Mtgf.jpg,bad,True
106568,3b35113847d4-OZycim.jpg,average,False
106569,ffe28468561c-Kpfcin.jpg,average,False
106570,8132a3633531-DkOpDc.jpg,average,True
106573,289e015b0af3-KdjBLCr.jpg,good,False
106575,8991183af457-VDauyF.jpg,average,True
106577,f52e120cfcdb-xajBHO8.jpg,average,True
106579,16c1cc7b129d-ZmGBd0w.jpg,bad,True
106597,718cf8048504-nydniE.jpg,bad,True
106598,1c817da38abf-yZWrA3.jpg,bad,True
106608,97760ccc2ae2-VybFTk.jpg,average,True
106610,27fc535916b6-cxhn6M.jpg,average,True
106611,49c26e37e723-Ooln6O.jpg,average,True
106615,b673caf688d2-Dp8BTmf.jpg,bad,True
106616,5e1cb4f973cf-93dGgW.jpg,average,True
106617,94831dc42495-6VoBJN9.jpg,bad,True
106618,0cabb110a85d-yeFBJOA.jpg,bad,True
106619,598346616dc8-l2OKg_.jpg,good,True
106620,af7770a2a1ae-GU8Kgt.jpg,good,True
106621,35c6a56df3bf-IvHCFvZ.jpg,good,False
106630,716b12e30090-iwgxZa.jpg,average,False
106633,30502cf4f944-_S9ByXO.jpg,average,False
106642,39448dc61ada-0yEOUB.jpg,average,True
106643,65c85aa6eed8-RgCOUC.jpg,average,True
106644,6258c91092f2-97cBLDY.jpg,average,True
106648,a00cdc4e8a25-5oM5GS.jpg,average,False
106649,d9c50376a0f2-NZy5GX.jpg,average,True
106655,5b0ad81dd96f-EdXHNT.jpg,average,False
106659,b6ed373931bd-RRcBg77.jpg,good,False
106663,75d882580033-yIePVl.jpg,average,False
106665,b8f3996e81b2-CqrPY6.jpg,good,False
106669,a00785da75ed-DIfBi0l.jpg,good,False
106674,9bb8c1f5c4ae-uXkqhi.jpg,average,True
106678,f458de48eed5-gHP4oH.jpg,average,True
106680,1fbb345623f0-V64BbKO.jpg,bad,True
106682,72cecaecbdee-NDOyA8.jpg,good,True
106684,6c7457dd4d06-Vbcoxn.jpg,good,True
106687,99f477eebaec-B7Ptzk.jpg,good,True
106688,4f5d646e8b43-oMdBuTo.jpg,good,True
106689,3d3b6699a6ad-g61BUGB.jpg,good,True
106691,97d320db8dae-MDlBCBG.jpg,average,False
106694,4f220a6efc4e-z_Fx_m.jpg,good,True
106695,4737b1ff991d-eJeBUr2.jpg,average,True
106696,ff26ce0afa08-0trBUv0.jpg,good,True
106697,0cbc3d127632-YE_BUv1.jpg,good,True
106698,2201139b7cab-8ZRxwV.jpg,average,True
106699,ac6b4700f5dd-AnnBUv2.jpg,good,True
106700,6fd9869b160b-2p_BToL.jpg,average,True
106702,6e669ebcf8cc-Jk0Onh.jpg,average,True
106704,1b0b173279c2-NOI0np.jpg,average,False
106705,b48ce760c576-h11b6K.jpg,good,True
106706,a07a21ca8660-yEIBQUH.jpg,good,True
106711,f648d14d7664-TIK2tj.jpg,bad,True
106713,95e3bdd44075-6t4BESr.jpg,bad,True
106720,a53e0abb0191-1TBBz3l.jpg,average,False
106724,6fb5b59c15cf-LoSBg2f.jpg,bad,True
106725,51ccd970cc09-zrk0nE.jpg,bad,True
